country_code,year,metric_code,group,standard,score_wrt_immediate_duty,score_wrt_global_best,average_immediate_duty_wrt_global_best
MRT,2013,Food,All,Core,75.147688824135,71.1297071129707,94.6532198474295
MRT,2014,Food,All,Core,75.147688824135,71.1297071129707,94.6532198474295
MRT,2015,Food,All,Core,67.6457718806507,64.2956764295676,95.0475907688751
MRT,2016,Food,All,Core,67.6457718806507,64.2956764295676,95.0475907688751
MRT,2017,Food,All,Core,67.6457718806507,64.2956764295676,95.0475907688751
MRT,2018,Food,All,Core,75.2382648325537,71.4086471408647,94.9100132755427
MWI,2007,Food,All,Core,57.6395548773882,29.1492329149233,50.5715788002354
MWI,2008,Food,All,Core,57.6395548773882,29.1492329149233,50.5715788002354
MWI,2009,Food,All,Core,60.2278667375044,35.1464435146444,58.3557834910968
MWI,2010,Food,All,Core,62.0451119882929,37.2384937238494,60.0184164884347
MWI,2011,Food,All,Core,62.0451119882929,37.2384937238494,60.0184164884347
MWI,2012,Food,All,Core,62.0451119882929,37.2384937238494,60.0184164884347
MWI,2013,Food,All,Core,62.0451119882929,37.2384937238494,60.0184164884347
MWI,2014,Food,All,Core,70.5441636917102,44.0725244072524,62.4750824176707
MWI,2015,Food,All,Core,81.7051202123125,51.0460251046025,62.4759194674193
MWI,2016,Food,All,Core,79.8294972006857,49.7907949790795,62.3714250058584
MWI,2017,Food,All,Core,79.8294972006857,49.7907949790795,62.3714250058584
MWI,2018,Food,All,Core,77.3929637647426,48.8145048814505,63.073569620406
MYS,2007,Food,All,Core,75.6292869496814,75.6292869496814,100
MYS,2008,Food,All,Core,75.6292869496814,75.6292869496814,100
MYS,2009,Food,All,Core,75.6292869496814,75.6292869496814,100
MYS,2010,Food,All,Core,75.6292869496814,75.6292869496814,100
MYS,2011,Food,All,Core,75.6292869496814,75.6292869496814,100
MYS,2012,Food,All,Core,75.6292869496814,75.6292869496814,100
MYS,2013,Food,All,Core,75.6292869496814,75.6292869496814,100
MYS,2014,Food,All,Core,75.6292869496814,75.6292869496814,100
MYS,2015,Food,All,Core,71.6530638235551,71.6530638235551,100
MYS,2016,Food,All,Core,66.0345343919262,66.0345343919262,100
MYS,2017,Food,All,Core,66.0345343919262,66.0345343919262,100
MYS,2018,Food,All,Core,66.0345343919262,66.0345343919262,100
NAM,2007,Food,All,Core,63.536485602175,62.4825662482566,98.3412375677853
NAM,2008,Food,All,Core,63.536485602175,62.4825662482566,98.3412375677853
NAM,2009,Food,All,Core,63.536485602175,62.4825662482566,98.3412375677853
NAM,2010,Food,All,Core,63.536485602175,62.4825662482566,98.3412375677853
NAM,2011,Food,All,Core,63.536485602175,62.4825662482566,98.3412375677853
NAM,2012,Food,All,Core,63.536485602175,62.4825662482566,98.3412375677853
NAM,2013,Food,All,Core,72.3054721841781,71.5481171548117,98.9525619479571
NAM,2014,Food,All,Core,72.3054721841781,71.5481171548117,98.9525619479571
NAM,2015,Food,All,Core,72.3054721841781,71.5481171548117,98.9525619479571
NAM,2016,Food,All,Core,72.3054721841781,71.5481171548117,98.9525619479571
NAM,2017,Food,All,Core,72.3054721841781,71.5481171548117,98.9525619479571
NAM,2018,Food,All,Core,72.3054721841781,71.5481171548117,98.9525619479571
NER,2007,Food,All,Core,44.2152963720292,26.7782426778243,60.5633002038731
NER,2008,Food,All,Core,44.2152963720292,26.7782426778243,60.5633002038731
NER,2009,Food,All,Core,44.2152963720292,26.7782426778243,60.5633002038731
NER,2010,Food,All,Core,44.2152963720292,26.7782426778243,60.5633002038731
NER,2011,Food,All,Core,44.2152963720292,26.7782426778243,60.5633002038731
NER,2012,Food,All,Core,73.5483084001228,47.5592747559275,64.6639953936018
NER,2013,Food,All,Core,67.4327077888755,43.9330543933054,65.1509569078185
NER,2014,Food,All,Core,67.0954197254149,44.3514644351464,66.1020746522682
NER,2015,Food,All,Core,67.0954197254149,44.3514644351464,66.1020746522682
NER,2016,Food,All,Core,68.1952757096605,45.6066945606695,66.8766187775802
NER,2017,Food,All,Core,68.1952757096605,45.6066945606695,66.8766187775802
NER,2018,Food,All,Core,52.0194638937541,35.5648535564854,68.3683584842857
NGA,2007,Food,All,Core,51.9370644101577,48.5355648535565,93.4507281163624
NGA,2008,Food,All,Core,49.6495809174752,46.5829846582985,93.823520355038
NGA,2009,Food,All,Core,49.6495809174752,46.5829846582985,93.823520355038
NGA,2010,Food,All,Core,49.6495809174752,46.5829846582985,93.823520355038
NGA,2011,Food,All,Core,56.1207601434914,53.2775453277545,94.9337556931388
NGA,2012,Food,All,Core,56.1207601434914,53.2775453277545,94.9337556931388
NGA,2013,Food,All,Core,54.8481717954451,52.3012552301255,95.3564239573596
NGA,2014,Food,All,Core,58.92506331007,56.3458856345886,95.6229530685279
NGA,2015,Food,All,Core,59.801578045368,57.1827057182706,95.6207304009426
NGA,2016,Food,All,Core,44.4942460075463,42.3988842398884,95.2907129445401
NGA,2017,Food,All,Core,44.4942460075463,42.3988842398884,95.2907129445401
NGA,2018,Food,All,Core,54.5610616274701,51.8828451882845,95.0913410419471
NIC,2007,Food,All,Core,75.6971966824172,70.9902370990237,93.7818574667419
NIC,2008,Food,All,Core,75.6971966824172,70.9902370990237,93.7818574667419
NIC,2009,Food,All,Core,75.6971966824172,70.9902370990237,93.7818574667419
NIC,2010,Food,All,Core,75.6971966824172,70.9902370990237,93.7818574667419
NIC,2011,Food,All,Core,75.6971966824172,70.9902370990237,93.7818574667419
NIC,2012,Food,All,Core,83.261830507635,79.0794979079498,94.9768908824294
NIC,2013,Food,All,Core,83.261830507635,79.0794979079498,94.9768908824294
NIC,2014,Food,All,Core,83.261830507635,79.0794979079498,94.9768908824294
NIC,2015,Food,All,Core,83.261830507635,79.0794979079498,94.9768908824294
NIC,2016,Food,All,Core,83.261830507635,79.0794979079498,94.9768908824294
NIC,2017,Food,All,Core,83.261830507635,79.0794979079498,94.9768908824294
NIC,2018,Food,All,Core,83.261830507635,79.0794979079498,94.9768908824294
NPL,2007,Food,All,Core,41.8708613551433,34.5885634588563,82.6077189229057
NPL,2008,Food,All,Core,41.8708613551433,34.5885634588563,82.6077189229057
NPL,2009,Food,All,Core,41.8708613551433,34.5885634588563,82.6077189229057
NPL,2010,Food,All,Core,41.8708613551433,34.5885634588563,82.6077189229057
NPL,2011,Food,All,Core,54.3156468627996,46.7224546722455,86.0202489906189
NPL,2012,Food,All,Core,54.3156468627996,46.7224546722455,86.0202489906189
NPL,2013,Food,All,Core,54.3156468627996,46.7224546722455,86.0202489906189
NPL,2014,Food,All,Core,57.5742281103231,50.9065550906555,88.4189971129251
NPL,2015,Food,All,Core,57.5742281103231,50.9065550906555,88.4189971129251
NPL,2016,Food,All,Core,59.6891237487674,52.9986052998605,88.7910593610531
NPL,2017,Food,All,Core,59.6891237487674,52.9986052998605,88.7910593610531
NPL,2018,Food,All,Core,59.6891237487674,52.9986052998605,88.7910593610531
NRU,2007,Food,All,Core,74.1057019958627,69.7350069735007,94.1020799956715
NRU,2008,Food,All,Core,74.1057019958627,69.7350069735007,94.1020799956715
NRU,2009,Food,All,Core,74.1057019958627,69.7350069735007,94.1020799956715
NRU,2010,Food,All,Core,74.1057019958627,69.7350069735007,94.1020799956715
NRU,2011,Food,All,Core,74.1057019958627,69.7350069735007,94.1020799956715
NRU,2012,Food,All,Core,74.1057019958627,69.7350069735007,94.1020799956715
NRU,2013,Food,All,Core,74.1057019958627,69.7350069735007,94.1020799956715
NRU,2014,Food,All,Core,74.1057019958627,69.7350069735007,94.1020799956715
NRU,2015,Food,All,Core,74.1057019958627,69.7350069735007,94.1020799956715
NRU,2016,Food,All,Core,74.1057019958627,69.7350069735007,94.1020799956715
NRU,2017,Food,All,Core,74.1057019958627,69.7350069735007,94.1020799956715
OMN,2007,Food,All,Core,72.145526907421,72.145526907421,100
OMN,2008,Food,All,Core,72.145526907421,72.145526907421,100
OMN,2009,Food,All,Core,83.3982687810571,83.3982687810571,100
OMN,2010,Food,All,Core,83.3982687810571,83.3982687810571,100
OMN,2011,Food,All,Core,83.3982687810571,83.3982687810571,100
OMN,2012,Food,All,Core,83.3982687810571,83.3982687810571,100
OMN,2013,Food,All,Core,83.3982687810571,83.3982687810571,100
OMN,2014,Food,All,Core,75.9472288394154,75.9472288394154,100
OMN,2015,Food,All,Core,75.9472288394154,75.9472288394154,100
OMN,2016,Food,All,Core,75.9472288394154,75.9472288394154,100
OMN,2017,Food,All,Core,81.6548253619266,81.6548253619266,100
OMN,2018,Food,All,Core,81.6548253619266,81.6548253619266,100
PAK,2007,Food,All,Core,50.2733971068473,45.4672245467225,90.4399287959192
PAK,2008,Food,All,Core,50.2733971068473,45.4672245467225,90.4399287959192
PAK,2009,Food,All,Core,50.2733971068473,45.4672245467225,90.4399287959192
PAK,2010,Food,All,Core,50.2733971068473,45.4672245467225,90.4399287959192
PAK,2011,Food,All,Core,46.712411663652,43.2357043235704,92.5572086384338
PAK,2012,Food,All,Core,46.712411663652,43.2357043235704,92.5572086384338
PAK,2013,Food,All,Core,43.5255163540502,40.4463040446304,92.9255007927476
PAK,2014,Food,All,Core,43.5255163540502,40.4463040446304,92.9255007927476
PAK,2015,Food,All,Core,43.5255163540502,40.4463040446304,92.9255007927476
PAK,2016,Food,All,Core,43.5255163540502,40.4463040446304,92.9255007927476
PAK,2017,Food,All,Core,43.5255163540502,40.4463040446304,92.9255007927476
PAK,2018,Food,All,Core,53.7899947358171,50.7670850767085,94.3801636829391
PAN,2007,Food,All,Core,68.6544813509806,68.6544813509806,100
PAN,2008,Food,All,Core,71.6366406047033,71.6366406047033,100
PAN,2009,Food,All,Core,71.6366406047033,71.6366406047033,100
PAN,2010,Food,All,Core,71.6366406047033,71.6366406047033,100
PAN,2011,Food,All,Core,71.6366406047033,71.6366406047033,100
PAN,2012,Food,All,Core,71.6366406047033,71.6366406047033,100
PAN,2013,Food,All,Core,71.6366406047033,71.6366406047033,100
PAN,2014,Food,All,Core,71.6366406047033,71.6366406047033,100
PAN,2015,Food,All,Core,71.6366406047033,71.6366406047033,100
PAN,2016,Food,All,Core,71.6366406047033,71.6366406047033,100
PAN,2017,Food,All,Core,71.6366406047033,71.6366406047033,100
PAN,2018,Food,All,Core,71.6366406047033,71.6366406047033,100
PER,2007,Food,All,Core,65.2265237990154,64.1562064156206,98.3590764599187
PER,2008,Food,All,Core,65.2265237990154,64.1562064156206,98.3590764599187
PER,2009,Food,All,Core,70.7650853812047,69.8744769874477,98.741457896985
PER,2010,Food,All,Core,71.3885330793184,70.7112970711297,99.051337828393
PER,2011,Food,All,Core,76.5725819525234,76.0111576011158,99.2668075999374
PER,2012,Food,All,Core,77.9632002222922,77.5453277545328,99.4640131926755
PER,2013,Food,All,Core,78.8061254784964,78.5216178521618,99.6389777766548
PER,2014,Food,All,Core,82.8271740692438,82.5662482566248,99.6849755946028
PER,2015,Food,All,Core,82.9106666058907,82.7057182705718,99.7528082408346
PER,2016,Food,All,Core,85.0780091897833,84.9372384937239,99.8345392688427
PER,2017,Food,All,Core,85.333702026369,85.2161785216178,99.8622777379156
PER,2018,Food,All,Core,86.2489832830598,86.1924686192469,99.9344749796905
PHL,2007,Food,All,Core,59.4554900436942,56.0669456066946,94.3007038803156
PHL,2008,Food,All,Core,60.7336251474387,58.1589958158996,95.7607843673272
PHL,2009,Food,All,Core,60.7336251474387,58.1589958158996,95.7607843673272
PHL,2010,Food,All,Core,60.7336251474387,58.1589958158996,95.7607843673272
PHL,2011,Food,All,Core,58.8098343581722,56.6248256624826,96.2846202177986
PHL,2012,Food,All,Core,58.8098343581722,56.6248256624826,96.2846202177986
PHL,2013,Food,All,Core,63.30960816913,61.3668061366806,96.9312682724884
PHL,2014,Food,All,Core,63.30960816913,61.3668061366806,96.9312682724884
PHL,2015,Food,All,Core,58.5201241592054,57.0432357043236,97.4762725197508
PHL,2016,Food,All,Core,58.5201241592054,57.0432357043236,97.4762725197508
PHL,2017,Food,All,Core,58.5201241592054,57.0432357043236,97.4762725197508
PHL,2018,Food,All,Core,62.0058171872659,60.9483960948396,98.2946421152185
PNG,2007,Food,All,Core,47.3411904988545,41.9804741980474,88.6764227001499
PNG,2008,Food,All,Core,47.3411904988545,41.9804741980474,88.6764227001499
PNG,2009,Food,All,Core,47.3411904988545,41.9804741980474,88.6764227001499
PNG,2010,Food,All,Core,37.5763808083827,34.1701534170153,90.9351903560455
PNG,2011,Food,All,Core,37.5763808083827,34.1701534170153,90.9351903560455
PNG,2012,Food,All,Core,37.5763808083827,34.1701534170153,90.9351903560455
PNG,2013,Food,All,Core,37.5763808083827,34.1701534170153,90.9351903560455
PNG,2014,Food,All,Core,37.5763808083827,34.1701534170153,90.9351903560455
PNG,2015,Food,All,Core,37.5763808083827,34.1701534170153,90.9351903560455
PNG,2016,Food,All,Core,37.5763808083827,34.1701534170153,90.9351903560455
PNG,2017,Food,All,Core,45.966506378904,42.9567642956764,93.4523149129104
PNG,2018,Food,All,Core,45.966506378904,42.9567642956764,93.4523149129104
POL,2009,Food,All,Core,98.88697692751,98.88697692751,100
POL,2010,Food,All,Core,98.88697692751,98.88697692751,100
POL,2011,Food,All,Core,98.88697692751,98.88697692751,100
POL,2012,Food,All,Core,98.88697692751,98.88697692751,100
POL,2013,Food,All,Core,98.88697692751,98.88697692751,100
POL,2014,Food,All,Core,99.4015125802957,99.4015125802957,100
POL,2015,Food,All,Core,99.4015125802957,99.4015125802957,100
POL,2016,Food,All,Core,99.4015125802957,99.4015125802957,100
POL,2017,Food,All,Core,99.4015125802957,99.4015125802957,100
POL,2018,Food,All,Core,99.4015125802957,99.4015125802957,100
PRY,2007,Food,All,Core,80.1431817520116,78.8005578800558,98.324718531752
PRY,2008,Food,All,Core,80.1431817520116,78.8005578800558,98.324718531752
PRY,2009,Food,All,Core,80.1431817520116,78.8005578800558,98.324718531752
PRY,2010,Food,All,Core,80.1431817520116,78.8005578800558,98.324718531752
PRY,2011,Food,All,Core,80.1431817520116,78.8005578800558,98.324718531752
PRY,2012,Food,All,Core,88.976768926477,88.2845188284519,99.2219878217907
PRY,2013,Food,All,Core,88.976768926477,88.2845188284519,99.2219878217907
PRY,2014,Food,All,Core,88.976768926477,88.2845188284519,99.2219878217907
PRY,2015,Food,All,Core,88.976768926477,88.2845188284519,99.2219878217907
PRY,2016,Food,All,Core,95.6209405688683,95.397489539749,99.7663158009219
PRY,2017,Food,All,Core,95.6209405688683,95.397489539749,99.7663158009219
PRY,2018,Food,All,Core,95.6209405688683,95.397489539749,99.7663158009219
PSE,2007,Food,All,Core,89.3338131466617,84.2398884239889,94.2978760860571
PSE,2008,Food,All,Core,89.3338131466617,84.2398884239889,94.2978760860571
PSE,2009,Food,All,Core,89.3338131466617,84.2398884239889,94.2978760860571
PSE,2010,Food,All,Core,92.176256903617,88.0055788005579,95.4753227749092
PSE,2011,Food,All,Core,92.176256903617,88.0055788005579,95.4753227749092
PSE,2012,Food,All,Core,92.176256903617,88.0055788005579,95.4753227749092
PSE,2013,Food,All,Core,92.176256903617,88.0055788005579,95.4753227749092
PSE,2014,Food,All,Core,96.5603495712361,92.8870292887029,96.1958295523535
PSE,2015,Food,All,Core,96.5603495712361,92.8870292887029,96.1958295523535
PSE,2016,Food,All,Core,96.5603495712361,92.8870292887029,96.1958295523535
PSE,2017,Food,All,Core,96.5603495712361,92.8870292887029,96.1958295523535
PSE,2018,Food,All,Core,96.5603495712361,92.8870292887029,96.1958295523535
ROU,2007,Food,All,Core,84.9027666892633,84.9027666892633,100
ROU,2008,Food,All,Core,84.9027666892633,84.9027666892633,100
ROU,2009,Food,All,Core,84.9027666892633,84.9027666892633,100
ROU,2010,Food,All,Core,84.9027666892633,84.9027666892633,100
ROU,2011,Food,All,Core,84.9027666892633,84.9027666892633,100
ROU,2012,Food,All,Core,84.9027666892633,84.9027666892633,100
RWA,2007,Food,All,Core,47.2035375281749,31.5202231520223,66.775129158929
RWA,2008,Food,All,Core,47.2035375281749,31.5202231520223,66.775129158929
RWA,2009,Food,All,Core,41.3680579582349,30.6834030683403,74.1717271313974
RWA,2010,Food,All,Core,54.903330172712,41.4225941422594,75.4464146563686
RWA,2011,Food,All,Core,54.903330172712,41.4225941422594,75.4464146563686
RWA,2012,Food,All,Core,53.7689325954706,42.1199442119944,78.3350945961359
RWA,2013,Food,All,Core,53.7689325954706,42.1199442119944,78.3350945961359
RWA,2014,Food,All,Core,53.7689325954706,42.1199442119944,78.3350945961359
RWA,2015,Food,All,Core,63.8335541241473,51.7433751743375,81.0598373916387
RWA,2016,Food,All,Core,63.8335541241473,51.7433751743375,81.0598373916387
RWA,2017,Food,All,Core,63.8335541241473,51.7433751743375,81.0598373916387
RWA,2018,Food,All,Core,63.8335541241473,51.7433751743375,81.0598373916387
SAU,2007,Food,All,Core,82.7500499825216,82.7500499825216,100
SAU,2008,Food,All,Core,82.7500499825216,82.7500499825216,100
SAU,2009,Food,All,Core,82.7500499825216,82.7500499825216,100
SAU,2010,Food,All,Core,82.7500499825216,82.7500499825216,100
SAU,2011,Food,All,Core,82.7500499825216,82.7500499825216,100
SAU,2012,Food,All,Core,82.7500499825216,82.7500499825216,100
SAU,2013,Food,All,Core,82.7500499825216,82.7500499825216,100
SAU,2014,Food,All,Core,82.7500499825216,82.7500499825216,100
SAU,2015,Food,All,Core,82.7500499825216,82.7500499825216,100
SDN,2007,Food,All,Core,56.096343715689,49.7907949790795,88.7594300823461
SDN,2008,Food,All,Core,56.096343715689,49.7907949790795,88.7594300823461
SDN,2009,Food,All,Core,56.096343715689,49.7907949790795,88.7594300823461
SDN,2010,Food,All,Core,61.6913984775928,55.6485355648536,90.2046913153799
SDN,2011,Food,All,Core,61.6913984775928,55.6485355648536,90.2046913153799
SDN,2012,Food,All,Core,61.6913984775928,55.6485355648536,90.2046913153799
SDN,2013,Food,All,Core,61.6913984775928,55.6485355648536,90.2046913153799
SDN,2014,Food,All,Core,53.6967769487311,49.9302649930265,92.9855902537673
SDN,2015,Food,All,Core,53.6967769487311,49.9302649930265,92.9855902537673
SDN,2016,Food,All,Core,53.6967769487311,49.9302649930265,92.9855902537673
SDN,2017,Food,All,Core,53.6967769487311,49.9302649930265,92.9855902537673
SDN,2018,Food,All,Core,53.6967769487311,49.9302649930265,92.9855902537673
SEN,2007,Food,All,Core,86.3075503317293,75.4532775453277,87.4237274205068
SEN,2008,Food,All,Core,86.3075503317293,75.4532775453277,87.4237274205068
SEN,2009,Food,All,Core,86.3075503317293,75.4532775453277,87.4237274205068
SEN,2010,Food,All,Core,86.3075503317293,75.4532775453277,87.4237274205068
SEN,2011,Food,All,Core,75.1773874865329,65.9693165969317,87.7515417900752
SEN,2012,Food,All,Core,92.622568207977,81.5899581589958,88.0886372917146
SEN,2013,Food,All,Core,87.4001118825927,76.9874476987448,88.0862118370792
SEN,2014,Food,All,Core,86.8731690085811,76.9874476987448,88.6205126132099
SEN,2015,Food,All,Core,83.4286660555739,74.3375174337517,89.1030876416431
SEN,2016,Food,All,Core,88.6008985766704,79.3584379358438,89.568434644228
SEN,2017,Food,All,Core,88.9591429400459,80.1952580195258,90.1484157435886
SEN,2018,Food,All,Core,88.9591429400459,80.1952580195258,90.1484157435886
SGP,2007,Food,All,Core,94.0258295422947,94.0258295422947,100
SGP,2008,Food,All,Core,94.0258295422947,94.0258295422947,100
SGP,2009,Food,All,Core,94.0258295422947,94.0258295422947,100
SGP,2010,Food,All,Core,94.0258295422947,94.0258295422947,100
SLB,2007,Food,All,Core,68.0999325259882,57.4616457461646,84.3784180318184
SLB,2008,Food,All,Core,68.0999325259882,57.4616457461646,84.3784180318184
SLB,2009,Food,All,Core,68.0999325259882,57.4616457461646,84.3784180318184
SLB,2010,Food,All,Core,68.0999325259882,57.4616457461646,84.3784180318184
SLB,2011,Food,All,Core,68.0999325259882,57.4616457461646,84.3784180318184
SLB,2012,Food,All,Core,68.0999325259882,57.4616457461646,84.3784180318184
SLB,2013,Food,All,Core,68.0999325259882,57.4616457461646,84.3784180318184
SLB,2014,Food,All,Core,68.0999325259882,57.4616457461646,84.3784180318184
SLB,2015,Food,All,Core,68.2787305614506,59.1352859135286,86.6086487362372
SLB,2016,Food,All,Core,68.2787305614506,59.1352859135286,86.6086487362372
SLB,2017,Food,All,Core,68.2787305614506,59.1352859135286,86.6086487362372
SLB,2018,Food,All,Core,68.2787305614506,59.1352859135286,86.6086487362372
SLE,2007,Food,All,Core,58.1142205132201,40.4463040446304,69.5979464018269
SLE,2008,Food,All,Core,70.8458331736035,51.3249651324965,72.4459898816176
SLE,2009,Food,All,Core,70.8458331736035,51.3249651324965,72.4459898816176
SLE,2010,Food,All,Core,56.0849825208081,41.2831241283124,73.6081608173738
SLE,2011,Food,All,Core,56.0849825208081,41.2831241283124,73.6081608173738
SLE,2012,Food,All,Core,56.0849825208081,41.2831241283124,73.6081608173738
SLE,2013,Food,All,Core,61.7329208276479,50.4881450488145,81.7847987296314
SLE,2014,Food,All,Core,61.7329208276479,50.4881450488145,81.7847987296314
SLE,2015,Food,All,Core,61.7329208276479,50.4881450488145,81.7847987296314
SLE,2016,Food,All,Core,61.7329208276479,50.4881450488145,81.7847987296314
SLE,2017,Food,All,Core,80.1990154592195,62.3430962343096,77.7354882442547
SLE,2018,Food,All,Core,80.1990154592195,62.3430962343096,77.7354882442547
SLV,2007,Food,All,Core,71.0599035583331,68.8981868898187,96.9578952964102
SLV,2008,Food,All,Core,76.0630017648667,74.1980474198047,97.5481452193708
SLV,2009,Food,All,Core,76.0630017648667,74.1980474198047,97.5481452193708
SLV,2010,Food,All,Core,76.0630017648667,74.1980474198047,97.5481452193708
SLV,2011,Food,All,Core,76.0630017648667,74.1980474198047,97.5481452193708
SLV,2012,Food,All,Core,76.0630017648667,74.1980474198047,97.5481452193708
SLV,2013,Food,All,Core,76.0630017648667,74.1980474198047,97.5481452193708
SLV,2014,Food,All,Core,85.9841365264033,84.2398884239889,97.9714303441556
SLV,2015,Food,All,Core,85.9841365264033,84.2398884239889,97.9714303441556
SLV,2016,Food,All,Core,85.9841365264033,84.2398884239889,97.9714303441556
SLV,2017,Food,All,Core,85.9841365264033,84.2398884239889,97.9714303441556
SLV,2018,Food,All,Core,85.9841365264033,84.2398884239889,97.9714303441556
SRB,2007,Food,All,Core,92.1053202495643,91.9107391910739,99.7887406960172
SRB,2008,Food,All,Core,92.1053202495643,91.9107391910739,99.7887406960172
SRB,2009,Food,All,Core,92.1053202495643,91.9107391910739,99.7887406960172
SRB,2010,Food,All,Core,93.6949629982737,93.6949629982737,100
SRB,2011,Food,All,Core,93.6949629982737,93.6949629982737,100
SRB,2012,Food,All,Core,93.6949629982737,93.6949629982737,100
SRB,2013,Food,All,Core,93.6949629982737,93.6949629982737,100
SRB,2014,Food,All,Core,94.4450766778954,94.4450766778954,100
SRB,2015,Food,All,Core,94.4450766778954,94.4450766778954,100
SRB,2016,Food,All,Core,94.4450766778954,94.4450766778954,100
SRB,2017,Food,All,Core,94.4450766778954,94.4450766778954,100
SRB,2018,Food,All,Core,94.4450766778954,94.4450766778954,100
STP,2007,Food,All,Core,70.2223919894222,62.9009762900976,89.5739585452636
STP,2008,Food,All,Core,66.7304642004495,60.2510460251046,90.2901646901757
STP,2009,Food,All,Core,66.7304642004495,60.2510460251046,90.2901646901757
STP,2010,Food,All,Core,66.7304642004495,60.2510460251046,90.2901646901757
STP,2011,Food,All,Core,66.7304642004495,60.2510460251046,90.2901646901757
STP,2012,Food,All,Core,66.7304642004495,60.2510460251046,90.2901646901757
STP,2013,Food,All,Core,66.7304642004495,60.2510460251046,90.2901646901757
STP,2014,Food,All,Core,86.1425862499685,79.2189679218968,91.9626068481613
STP,2015,Food,All,Core,86.1425862499685,79.2189679218968,91.9626068481613
STP,2016,Food,All,Core,86.1425862499685,79.2189679218968,91.9626068481613
STP,2017,Food,All,Core,86.1425862499685,79.2189679218968,91.9626068481613
STP,2018,Food,All,Core,86.1425862499685,79.2189679218968,91.9626068481613
SUR,2007,Food,All,Core,87.6514737047192,87.6514737047192,100
SUR,2008,Food,All,Core,87.6514737047192,87.6514737047192,100
SUR,2009,Food,All,Core,87.6514737047192,87.6514737047192,100
SUR,2010,Food,All,Core,89.7317403428973,89.7317403428973,100
SUR,2011,Food,All,Core,89.7317403428973,89.7317403428973,100
SUR,2012,Food,All,Core,89.7317403428973,89.7317403428973,100
SUR,2013,Food,All,Core,89.7317403428973,89.7317403428973,100
SUR,2014,Food,All,Core,89.7317403428973,89.7317403428973,100
SUR,2015,Food,All,Core,89.7317403428973,89.7317403428973,100
SUR,2016,Food,All,Core,89.7317403428973,89.7317403428973,100
SUR,2017,Food,All,Core,89.7317403428973,89.7317403428973,100
SUR,2018,Food,All,Core,89.7317403428973,89.7317403428973,100
SWZ,2007,Food,All,Core,64.3157730409469,62.4825662482566,97.1496777446442
SWZ,2008,Food,All,Core,48.1240677670444,46.8619246861925,97.3773142225599
SWZ,2009,Food,All,Core,48.1240677670444,46.8619246861925,97.3773142225599
SWZ,2010,Food,All,Core,61.5906526243452,60.1115760111576,97.5985371965308
SWZ,2011,Food,All,Core,61.5906526243452,60.1115760111576,97.5985371965308
SWZ,2012,Food,All,Core,61.5906526243452,60.1115760111576,97.5985371965308
SWZ,2013,Food,All,Core,61.5906526243452,60.1115760111576,97.5985371965308
SWZ,2014,Food,All,Core,68.9526434987043,67.6429567642957,98.1005996754378
SWZ,2015,Food,All,Core,68.9526434987043,67.6429567642957,98.1005996754378
SWZ,2016,Food,All,Core,68.9526434987043,67.6429567642957,98.1005996754378
SWZ,2017,Food,All,Core,68.9526434987043,67.6429567642957,98.1005996754378
SWZ,2018,Food,All,Core,68.9526434987043,67.6429567642957,98.1005996754378
SYC,2012,Food,All,Core,89.700054640837,89.700054640837,100
SYC,2013,Food,All,Core,89.700054640837,89.700054640837,100
SYC,2014,Food,All,Core,89.700054640837,89.700054640837,100
SYC,2015,Food,All,Core,89.700054640837,89.700054640837,100
SYC,2016,Food,All,Core,89.700054640837,89.700054640837,100
SYC,2017,Food,All,Core,89.700054640837,89.700054640837,100
SYC,2018,Food,All,Core,89.700054640837,89.700054640837,100
TCD,2007,Food,All,Core,55.8212847089926,41.2831241283124,73.9558832146725
TCD,2008,Food,All,Core,55.8212847089926,41.2831241283124,73.9558832146725
TCD,2009,Food,All,Core,55.8212847089926,41.2831241283124,73.9558832146725
TCD,2010,Food,All,Core,62.2729875916271,49.2329149232915,79.0598248572084
TCD,2011,Food,All,Core,62.2729875916271,49.2329149232915,79.0598248572084
TCD,2012,Food,All,Core,62.2729875916271,49.2329149232915,79.0598248572084
TCD,2013,Food,All,Core,62.2729875916271,49.2329149232915,79.0598248572084
TCD,2014,Food,All,Core,62.2729875916271,49.2329149232915,79.0598248572084
TCD,2015,Food,All,Core,59.1226562096427,47.6987447698745,80.677607921978
TCD,2016,Food,All,Core,59.1226562096427,47.6987447698745,80.677607921978
TCD,2017,Food,All,Core,59.1226562096427,47.6987447698745,80.677607921978
TCD,2018,Food,All,Core,59.1226562096427,47.6987447698745,80.677607921978
TGO,2007,Food,All,Core,90.5699792865993,61.5062761506276,67.9102243757806
TGO,2008,Food,All,Core,98.0809207570541,65.6903765690376,66.9756931949613
TGO,2009,Food,All,Core,98.0809207570541,65.6903765690376,66.9756931949613
TGO,2010,Food,All,Core,89.2753036107978,61.6457461645746,69.0512870539469
TGO,2011,Food,All,Core,89.2753036107978,61.6457461645746,69.0512870539469
TGO,2012,Food,All,Core,93.3384136564203,66.6666666666667,71.4246836378293
TGO,2013,Food,All,Core,93.3384136564203,66.6666666666667,71.4246836378293
TGO,2014,Food,All,Core,88.1551046520328,64.7140864714087,73.4093467722023
TGO,2015,Food,All,Core,88.1551046520328,64.7140864714087,73.4093467722023
