year,country_code,metric_code,mean,sd,lobound_10,upbound_90
2019,NCL,physint,8.0134315,.78978556,7.0025063,9.0243568
2020,NCL,physint,7.8362379,.75565356,6.8690014,8.8034744
2021,NCL,physint,7.8277164,.80063546,6.8029032,8.8525295
2018,NIU,physint,8.1953974,.85142791,7.1055698,9.2852249
2019,NIU,physint,8.6550245,.78589737,7.649076,9.6609735
2020,NIU,physint,8.5933285,.83399063,7.5258203,9.6608362
2019,NMI,physint,6.9872317,1.0261184,5.6738,8.300663
2020,NMI,physint,7.196538,1.0244011,5.8853045,8.5077715
2017,NPL,physint,6.459815,.96168673,5.2288561,7.690774
2018,NPL,physint,6.4407172,.77626681,5.4470959,7.4343386
2019,NPL,physint,5.9983716,.73408061,5.0587482,6.937995
2020,NPL,physint,6.4148183,.71975148,5.4935365,7.3361001
2018,NRU,physint,6.8081627,.91159326,5.6413231,7.9750023
2019,NRU,physint,6.9079442,.85212576,5.8172231,7.9986653
2017,NZL,physint,7.5434799,.73706347,6.6000385,8.4869213
2018,NZL,physint,7.6184225,.73617041,6.6761246,8.5607204
2019,NZL,physint,7.6225824,.74052846,6.674706,8.5704584
2020,NZL,physint,7.7076073,.74478364,6.7542844,8.6609306
2021,NZL,physint,7.7963719,.75821441,6.8258576,8.7668867
2018,PNG,physint,5.5626063,.92228097,4.3820868,6.7431259
2019,PNG,physint,5.5272913,.79734844,4.5066853,6.5478973
2020,PNG,physint,6.0454898,.7427541,5.0947647,6.9962149
2021,PNG,physint,5.6188416,1.1077263,4.2009521,7.0367312
2019,PYF,physint,8.02565,.76655483,7.0444598,9.0068398
2020,PYF,physint,7.9822865,.77767771,6.9868588,8.9777136
2021,PYF,physint,7.9484334,.80134052,6.9227176,8.9741497
2017,SAU,physint,2.7426786,.95593256,1.5190849,3.9662724
2018,SAU,physint,2.3645799,.78506655,1.3596947,3.3694651
2019,SAU,physint,2.3816955,.85224599,1.2908206,3.4725704
2020,SAU,physint,2.5805621,.74260002,1.6300341,3.5310903
2021,SAU,physint,2.5924079,.83852553,1.5190953,3.6657207
2018,SLB,physint,7.012579,1.5906433,4.9765553,9.0486021
2019,SLB,physint,6.279037,1.0969005,4.8750043,7.6830697
2020,SLB,physint,7.5354767,.83987975,6.4604306,8.6105232
2018,TON,physint,6.4817424,.79682684,5.4618039,7.5016809
2019,TON,physint,6.4124074,.93245363,5.2188668,7.605948
2020,TON,physint,7.7861767,.75310266,6.8222051,8.7501478
2021,TON,physint,7.7075858,.7450158,6.7539654,8.6612062
2020,TUV,physint,8.0377321,1.1309379,6.5901318,9.4853325
2021,TUV,physint,8.3520947,1.0454172,7.0139608,9.6902285
2019,TWN,physint,8.0426702,.75127918,7.0810328,9.0043077
2020,TWN,physint,7.6813707,.72314012,6.7557516,8.6069899
2021,TWN,physint,7.6635242,.7357946,6.7217069,8.605341
2017,USA,physint,4.4723721,.74317324,3.5211103,5.4236336
2018,USA,physint,4.3954844,.72186559,3.4714966,5.3194723
2019,USA,physint,4.5973449,.75391948,3.632328,5.5623617
2020,USA,physint,4.1220112,.74952984,3.1626129,5.0814095
2021,USA,physint,4.2978954,.83885276,3.224164,5.3716269
2017,VEN,physint,3.265635,.93332368,2.0709808,4.4602895
2018,VEN,physint,2.5688832,.76810616,1.5857073,3.5520592
2019,VEN,physint,2.1336346,.75182229,1.1713021,3.0959671
2020,VEN,physint,2.501426,.72768945,1.5699835,3.4328685
2021,VEN,physint,2.1368971,.72132695,1.2135986,3.0601957
2017,VNM,physint,4.4205918,.81062984,3.3829856,5.4581981
2018,VNM,physint,3.9052706,.72791898,2.9735343,4.837007
2019,VNM,physint,3.6464498,.71502942,2.7312121,4.5616875
2020,VNM,physint,5.0314889,.70086116,4.1343865,5.9285913
2021,VNM,physint,5.2757525,.76285475,4.2992983,6.2522068
2019,VUT,physint,7.2796669,1.1787778,5.7708311,8.7885027
2020,VUT,physint,6.7403698,.7710346,5.7534456,7.727294
2018,WSM,physint,6.79073,1.0727695,5.4175849,8.1638746
2019,WSM,physint,7.8997874,.78640002,6.8931956,8.9063797
2020,WSM,physint,8.1883059,.76692015,7.2066479,9.1699638
2021,WSM,physint,7.9880457,.74041593,7.0403132,8.9357777
2017,AGO,empower,3.5574102,.8029635,2.5296171,4.5852036
2018,AGO,empower,5.0678368,.66855437,4.2120872,5.9235864
2019,AGO,empower,4.763875,.72051781,3.8416121,5.6861377
2020,AGO,empower,3.5248284,.68137258,2.6526716,4.3969855
2021,AGO,empower,4.1307831,1.2509663,2.5295463,5.7320199
2019,ASM,empower,8.2857656,.73330832,7.3471308,9.2244005
2017,AUS,empower,7.6424742,.7219696,6.7183533,8.5665951
2018,AUS,empower,7.2418809,.66001374,6.3970633,8.0866985
2019,AUS,empower,7.1183004,.65801483,6.2760415,7.9605594
2020,AUS,empower,6.8423562,.64798588,6.0129342,7.6717782
2021,AUS,empower,6.9525528,.67943174,6.08288,7.8222256
2017,BRA,empower,5.7344837,.73092282,4.7989025,6.6700649
2018,BRA,empower,5.7031245,.64796793,4.8737254,6.5325236
2019,BRA,empower,5.2935023,.63630331,4.4790339,6.1079707
2020,BRA,empower,5.4267826,.64986026,4.5949616,6.2586036
2021,BRA,empower,5.4209924,.74316645,4.4697394,6.3722453
2020,CHN,empower,2.1503694,.65553463,1.3112851,2.9894538
2021,CHN,empower,2.0778809,.66982448,1.2205055,2.9352562
2017,COD,empower,2.8917406,1.1418254,1.430204,4.3532772
2018,COD,empower,3.3557146,.68447119,2.4795914,4.2318377
2019,COD,empower,5.7078471,.74455249,4.7548199,6.6608744
2020,COD,empower,5.6012578,.81578797,4.5570493,6.6454663
2021,COD,empower,5.8432593,1.1025437,4.4320035,7.2545152
2018,COK,empower,7.9573517,.71423763,7.0431275,8.8715763
2019,COK,empower,7.7966757,.65278727,6.9611082,8.6322432
2020,COK,empower,7.6061411,.73685265,6.6629696,8.5493126
2021,COK,empower,7.5815072,.71600312,6.6650233,8.4979916
2017,FJI,empower,3.9955277,.72657645,3.0655098,4.9255457
2018,FJI,empower,4.4494376,.67009062,3.5917215,5.3071537
2019,FJI,empower,4.4316907,.66642916,3.5786614,5.2847199
2020,FJI,empower,5.0973802,.68396473,4.2219052,5.9728551
2021,FJI,empower,5.7869029,.7075029,4.881299,6.6925068
2019,FSM,empower,8.4688911,.80315167,7.4408569,9.4969254
2020,FSM,empower,7.5886025,.73947155,6.6420789,8.5351257
2017,GBR,empower,7.6492262,.74500614,6.6956182,8.6028337
2018,GBR,empower,7.1437783,.64968491,6.3121815,7.9753752
2019,GBR,empower,6.9519076,.66014177,6.106926,7.7968893
2020,GBR,empower,6.2130184,.66549832,5.3611808,7.0648561
2021,GBR,empower,5.3937626,.6991747,4.4988189,6.2887063
2018,GUM,empower,7.8713078,.74159318,6.9220686,8.8205471
2019,GUM,empower,7.8183422,.66353095,6.9690228,8.6676617
2020,GUM,empower,7.5299945,.86441934,6.4235377,8.6364517
2019,HKG,empower,4.375248,.66700935,3.521476,5.2290201
2020,HKG,empower,3.0794289,.66214746,2.2318802,3.9269776
2021,HKG,empower,2.4965227,.68129689,1.6244626,3.3685827
2020,IND,empower,4.3826532,.66564173,3.5306318,5.2346745
2021,IND,empower,4.4594493,.72404695,3.5326693,5.3862295
2017,JOR,empower,4.3825393,.76526934,3.4029946,5.3620839
2018,JOR,empower,4.247489,.73073292,3.312151,5.182827
2019,JOR,empower,4.1848311,.69996548,3.2888753,5.0807872
2020,JOR,empower,3.9829488,.67561847,3.1181571,4.8477407
2021,JOR,empower,4.6709909,.74102741,3.7224758,5.6195059
2017,KAZ,empower,2.188,.73931807,1.2416729,3.1343272
2018,KAZ,empower,3.0338864,.65947956,2.1897526,3.8780203
2019,KAZ,empower,3.2953739,.63753092,2.4793344,4.1114135
2020,KAZ,empower,3.4698813,.64061266,2.6498971,4.2898655
2021,KAZ,empower,3.8971179,.71967286,2.9759367,4.8182993
2017,KGZ,empower,4.8220272,.74353439,3.8703032,5.7737513
2018,KGZ,empower,5.9732037,.67842597,5.1048183,6.841589
2019,KGZ,empower,5.2169161,.65488368,4.378665,6.0551672
2020,KGZ,empower,5.0671239,.68755704,4.1870508,5.947197
2021,KGZ,empower,5.5875177,.88355756,4.4565639,6.7184715
2019,KIR,empower,6.9179478,.81509763,5.8746228,7.9612727
2020,KIR,empower,7.0477161,.7210688,6.1247482,7.9706841
2017,KOR,empower,7.5684047,.71732771,6.6502252,8.4865837
2018,KOR,empower,7.324791,.70532376,6.4219766,8.2276058
2019,KOR,empower,7.0970349,.68611789,6.2188039,7.975266
2020,KOR,empower,6.6201725,.70304531,5.7202744,7.5200706
2021,KOR,empower,7.0944328,.74584824,6.1397471,8.049119
2017,LBR,empower,8.9959908,1.0094575,7.7038851,10.288096
2018,LBR,empower,6.6504455,.67758334,5.7831388,7.5177522
2019,LBR,empower,4.7061548,.67782378,3.8385403,5.5737691
2020,LBR,empower,4.7536421,.71370912,3.8400943,5.6671896
2017,MEX,empower,4.8087282,.75743783,3.8392079,5.7782488
2018,MEX,empower,5.6010332,.66775024,4.7463131,6.4557533
2019,MEX,empower,5.9261913,.65879852,5.0829291,6.7694535
2020,MEX,empower,5.6740761,.65506154,4.8355975,6.5125546
2021,MEX,empower,5.6856956,.6953066,4.7957034,6.5756879
2017,MOZ,empower,4.2691259,.90309358,3.1131661,5.4250855
2018,MOZ,empower,4.7405543,.69290322,3.8536382,5.6274705
2019,MOZ,empower,4.3318787,.65938622,3.4878643,5.1758928
2020,MOZ,empower,5.3785372,.68819886,4.4976425,6.2594318
2021,MOZ,empower,5.0096054,.82212716,3.9572825,6.0619283
2019,MYS,empower,6.2117972,.67789918,5.3440862,7.0795083
2020,MYS,empower,4.3457279,.66029084,3.5005558,5.1909003
2021,MYS,empower,4.8675227,.81867218,3.8196223,5.9154229
2018,NCL,empower,7.5201955,.72323745,6.5944514,8.4459391
2019,NCL,empower,8.0073614,.68672806,7.1283493,8.8863735
2020,NCL,empower,8.0127888,.69469887,7.1235743,8.9020033
2021,NCL,empower,7.5568943,.80870891,6.5217471,8.592042
2018,NIU,empower,8.33004,.76504982,7.3507762,9.3093033
2019,NIU,empower,8.5211258,.67450458,7.6577601,9.3844919
2020,NIU,empower,8.1563234,.70028883,7.2599535,9.0526934
2018,NMI,empower,7.8333812,.90818757,6.6709013,8.9958611
2019,NMI,empower,7.5358763,.7436046,6.5840626,8.48769
2020,NMI,empower,6.7692227,.87582582,5.6481657,7.8902798
2017,NPL,empower,5.9966502,1.2763259,4.3629532,7.6303473
2018,NPL,empower,5.8299813,.68543279,4.9526272,6.7073355
2019,NPL,empower,5.3921289,.67010278,4.5343976,6.2498603
2020,NPL,empower,5.604712,.77373749,4.6143279,6.5950961
2021,NPL,empower,6.1425314,1.0492802,4.7994528,7.48561
2018,NRU,empower,5.2183275,.92377299,4.0358982,6.4007568
2019,NRU,empower,4.8332386,.84246629,3.7548819,5.9115953
2017,NZL,empower,8.1242828,.7664969,7.143167,9.1053991
2018,NZL,empower,7.9443865,.66030174,7.0992002,8.7895727
2019,NZL,empower,7.9308286,.64437991,7.1060224,8.7556353
2020,NZL,empower,7.553123,.65664178,6.7126217,8.3936243
2021,NZL,empower,7.9549899,.82673383,6.8967705,9.0132093
2018,PNG,empower,6.6251249,.69147164,5.7400413,7.5102086
2019,PNG,empower,7.0411429,.66264701,6.1929545,7.8893313
2020,PNG,empower,6.8723307,.6949333,5.9828162,7.7618451
2021,PNG,empower,6.3265252,.71149057,5.4158173,7.2372332
2019,PYF,empower,6.9864931,.80451983,5.956708,8.0162783
2020,PYF,empower,6.7138467,.83371723,5.6466885,7.7810049
2021,PYF,empower,6.7439971,1.0080079,5.4537468,8.0342474
2017,SAU,empower,1.0101452,1.105646,-.40508172,2.4253721
2018,SAU,empower,1.8076363,.68201083,.9346624,2.6806102
2019,SAU,empower,2.0570095,.68356222,1.1820499,2.9319692
2020,SAU,empower,2.0808506,.66693419,1.2271749,2.9345264
2021,SAU,empower,2.4032068,.67988878,1.5329492,3.2734644
2020,SLB,empower,3.4106479,.87489504,2.2907822,4.5305133
2018,TON,empower,7.6235147,.7219699,6.6993933,8.547636
2019,TON,empower,7.5577364,.7023769,6.6586938,8.4567785
2020,TON,empower,7.9732246,.67656094,7.1072268,8.8392229
2021,TON,empower,8.0455627,.68924397,7.1633306,8.9277954
2020,TUV,empower,7.7982588,.78424388,6.7944264,8.8020906
2021,TUV,empower,7.8629122,.67352116,7.0008049,8.7250195
2019,TWN,empower,7.3966556,.6530422,6.5607615,8.2325497
2020,TWN,empower,7.3092952,.64328361,6.4858923,8.1326981
2021,TWN,empower,7.060698,.64040613,6.2409782,7.8804178
2017,USA,empower,5.7058477,.68245518,4.832305,6.5793905
2018,USA,empower,6.1813807,.6567291,5.3407674,7.0219941
2019,USA,empower,6.0796371,.6381231,5.2628393,6.8964348
2020,USA,empower,5.4198227,.64649248,4.5923123,6.247333
2021,USA,empower,6.069962,.70091504,5.172791,6.967133
2017,VEN,empower,2.5711732,.96923554,1.3305517,3.8117948
2018,VEN,empower,3.1091859,.67435175,2.2460158,3.9723561
2019,VEN,empower,3.1495984,.6440075,2.3252687,3.973928
2020,VEN,empower,3.1939158,.64337832,2.3703916,4.0174403
2021,VEN,empower,3.0922153,.70805728,2.1859019,3.9985287
2017,VNM,empower,1.9063452,.79557598,.888008,2.9246826
2018,VNM,empower,2.640003,.64880604,1.8095312,3.4704747
2019,VNM,empower,3.0928788,.64356345,2.2691176,3.91664
2020,VNM,empower,3.0290575,.66628194,2.1762166,3.8818984
2021,VNM,empower,2.9777017,.64861494,2.1474745,3.8079288
2018,WSM,empower,7.1098914,.86202729,6.0064964,8.2132864
2019,WSM,empower,7.4232421,.68987554,6.5402012,8.306283
2020,WSM,empower,7.0663462,.72493011,6.1384358,7.9942565
2021,WSM,empower,5.1370878,.80101818,4.1117845,6.1623912
